,ammsst,ea,epo,nao,nina1,nina3,nina34,nina4,noi,pacwarm,pna,qbo,soi,solar,tna,tni,tsa,whwp,wp,year,idx_in_year
1966_9,0.11736362090315806,2.3203733236495596,1.4975259016468543,-0.19470838321952733,-1.3894281672910156,-1.4441871163502615,-0.7053517115380066,0.24116102891202165,-0.36643750458463803,-0.6664354758481749,0.6930670045432652,1.0441021737821143,-0.42215479608324646,-0.18392441236796772,-0.11472103113965937,-0.7056171373665829,-0.4607168326182116,0.06440455948025643,0.488139232236097,1966,9
1966_10,-0.01812328571093093,0.7500489743157228,0.4561199388881811,-0.14033603573999548,-1.1266380608919027,-1.255296409070277,-0.7580107386988113,0.400218859473117,0.3780751145078398,-0.8104978348222253,-0.5163919997068723,1.1912574925756383,-0.2918052450119283,-0.23137600423969112,-0.03264419585274863,-0.5380438878412045,-0.4079912013150364,-0.08436397418793955,-0.888300149579882,1966,0
1966_11,0.06954471268642078,-2.5923732440987552,0.7164714295778494,-0.0950257461737189,-0.9973970249579145,-1.3576122088469351,-0.7474789332666489,0.3423796483599923,-1.1681649648736863,-0.6970870415873346,-1.8331417220759736,1.2527800552350776,-0.16145569394061005,-0.1344097078061694,0.6513294315381742,-0.2436978321531485,0.2774420056262404,0.2467659878477224,0.8527589360284092,1966,1
1967_1,0.27277507260755424,0.2850926027252573,-0.17616225278672767,-1.3365276802896968,0.20454460922818773,-0.7122356256403168,-1.1160921233922785,-1.1614398405812791,0.8912094764343131,-1.23961975517046,-1.0528455903016913,1.193751650521291,1.6634380210578448,0.5753010575796066,0.35038103548616817,0.2626648131517994,0.5147073464905284,-0.3819010415243315,0.770719502675139,1967,1
1967_2,-0.02210819472899237,-0.46936490589323393,-0.49230334862418207,-0.14033603573999548,1.0618434809236499,0.059068095752958856,-0.8738605984525796,-1.4361760933686287,2.0254307308468262,-1.5737218217272997,-0.11649023217255267,1.1488568074995382,1.6634380210578448,0.5608592687490821,-0.3062336468091178,0.3041938358602627,0.5147073464905284,-0.42989089109471734,-0.013212860478332531,1967,2
1967_3,0.01774089545162204,-0.02195405775901238,0.8373489073980526,1.1374141300290037,1.0273792046745867,0.36601549508293624,-0.46312018659830767,-0.8433241794590884,-0.24517082858939152,-1.4848322810837367,-2.115999069844151,1.1862691766843323,1.142039816772572,0.8414425945992726,-0.7166178232436715,0.21822147306028597,-0.3552655700118612,-0.6746391239036849,0.005018124711283085,1967,3
1967_4,0.45608088743838054,-0.9518668009399435,0.15857537809998873,0.11340158583115331,0.7602810637443416,0.4053677257662672,-0.21035685622645,0.05318359279436401,-0.44884126957844056,-1.215098502579132,-1.784373213840081,1.1189269121517027,-0.22663046947626916,0.20806699874626905,-0.16943892133093322,-0.01565249692948133,-0.80343343608885,-0.8330056274859581,1.3632265213376464,1967,4
1967_5,0.27277507260755424,-0.17109100713708622,1.9066496727306188,-0.7203077421883356,0.2347008509461187,0.5942584330462517,0.43208327513536215,0.5158972816993713,0.7127279592424964,-1.0250587949963423,-0.7017123310032644,0.7581053960139095,-0.16145569394061005,0.4783347611460849,-0.7439767683393085,-0.3894137013056515,-1.2516013021658385,-1.0057690859393469,-1.27115083856181,1967,5
1967_6,-0.05797237589154534,1.6185523853998,0.8466471749226836,1.6267652573447906,-0.42442843231722754,0.318792818262938,0.5584649403212891,0.25562083169030025,-0.31641949875870545,-0.979081446387603,-0.24328835358587353,0.22851252555359997,0.5554668369516402,0.007945067809000802,-0.880771493817493,-0.5934159181191557,-1.8843088778039403,-1.2265223939631216,-0.3778325642706449,1967,6
1967_7,0.10939380286703518,1.0834139199843584,-0.08317957754041756,0.46682184444811053,-0.9457006105843183,-0.5705675951803277,0.031874668713248934,0.16886201502061327,0.4428466328435798,-1.3438350786836024,-1.1308752034791196,-0.19300016726174846,0.03406863266636726,0.4226307185140618,-0.853412548721856,-0.7354888905428462,-1.910671693455528,-1.2505173187483143,0.2693674099607095,1967,7
1967_8,-0.030078012765115254,-0.7150022342806497,1.0512090604645659,1.6358273152580458,-1.5272852722872696,-1.3418713165736034,-0.5263110191912711,-0.12033404054501504,-0.14693402578018588,-1.227359128874796,-0.26279575688023055,-0.2852840112509075,0.6206416124872992,0.6990878189841024,-1.1270019996782252,-0.8039753490445225,-1.3306897491206013,-1.6056422055691695,0.12351952844378458,1967,8
1967_9,0.009771077415499152,0.7149579274032348,0.3538389961172399,1.0196073771566847,-1.7814593096241151,-1.829838977046898,-1.1371557342565997,-0.2938516738843941,-0.8925261701782595,-1.0403845778659222,0.18587451888998172,-0.22708699251900538,0.35994251034466285,0.2534554779279175,-0.6892588781480345,-0.8994192433394119,-1.1988756708626633,-0.9433822814978454,-0.004097367883524723,1967,9
1967_10,-0.2333083726862487,-0.23250033923394015,-0.19475878783598968,0.6027527131469401,-1.6220620319721961,-1.7432640695435717,-1.0213058745028314,-0.10587423776673645,0.24601318545663667,-1.058775517309418,1.151490981960656,-0.12399513076535021,-0.09628091840495094,0.33597998553091474,-0.6892588781480345,-0.9343910519360127,-1.8843088778039403,-0.45868480083694885,-0.7424522680629572,1967,0
1967_11,-0.7872107261967891,-1.4694597428991407,0.0005048301812615354,0.5211941919276424,-1.3678879946353504,-1.530762023853588,-0.9054560147490632,-0.09141443498845273,-1.2160239200884275,-1.457245871918493,-0.26279575688023055,-0.22625560653712107,-0.6176791226902237,0.5257863530178083,-1.209078834965136,-0.8593473793224736,-1.3306897491206013,-0.41069495126656297,-0.5510269235719931,1967,1
1968_1,-0.45646327769768946,0.5307299311126731,-0.19475878783598968,-0.25814278861231454,-0.04532139357752584,-1.2395555167969423,-1.3161964266033315,-0.7854849683459638,0.6148509982018227,-1.536939942840308,-1.65757509242676,-0.41996854031616687,0.42511728588032194,1.4294297112706278,-1.1270019996782252,-0.6524308451259194,-0.3552655700118612,-0.3819010415243315,-1.9092353201983565,1968,1
1968_2,0.20901652831857123,-1.1185492737742613,-0.5759877563458611,-1.662761765166888,0.7085846493707454,-0.7909400870069787,-1.3267282320354938,-0.9734624044636214,-1.5168516385810864,-1.5737218217272997,1.1612446836078345,-0.5721121750009968,1.2072145923082311,1.1013947935487138,-0.6071820428611239,-0.5336724117666294,-0.9088846986952002,-0.4442878459658331,-2.9119395056272155,1968,2
1968_3,0.20503161930050978,1.88173523724346,0.07489097037830963,0.08621541209138736,0.7990533745245384,-0.05898859629703115,-0.6421608789450431,-0.9445427989070591,-0.1911945633096082,-1.4235291496054174,0.2053819221843388,-0.48065971699372184,-0.03110614286929183,0.4700823103857852,-0.4703873173829392,-0.4870433336378286,-0.9616103299983754,-0.7610208531303794,-0.049674830857563766,1968,3
1968_4,-0.08985164803603687,-0.02195405775901238,-2.649501414338576,-1.1281003482848246,0.30793743797537854,0.5155539716795898,0.16878813933134207,-0.337231082219235,1.134102670193338,-1.5001580639533165,-1.0040770820657987,-0.7417149153053971,-0.16145569394061005,0.19981454798596932,-0.6071820428611239,-0.5868587040072931,-0.3025399387086861,-1.543255401127668,-0.842722686605843,1968,4
1968_5,-0.11774601116246697,0.12718289161906146,1.0233142578906729,-1.3637138540294629,-0.2865713273209721,0.16138389552961704,0.26357438822078916,-0.12033404054501504,0.24313445130838154,-1.2947925735009471,0.302918938656124,-0.919631515428641,1.2072145923082311,0.7238451712650016,-0.55246415266985,-0.5518868954106924,-0.3025399387086861,-1.485667581643205,-0.8609536717954587,1968,5
1968_6,-0.6397690925285157,1.0921866817124806,-0.6503738965429091,0.6480630027132168,-0.6656783660606738,0.2794405875796098,0.9902689630398822,0.6894149150387453,0.3467688806455655,-0.5193079603002088,0.0005541875935896724,-1.3253478745881873,1.0116902657012539,0.4638929723155604,-0.9902072742000406,-0.459357318498853,-0.06527459784439801,-1.3752909276313179,-1.0979564792604617,1968,6
1968_7,-0.7752559991426048,2.2414184680964615,1.6184033794670574,-0.6296871630557824,-0.8207676091814623,0.035456757342959735,0.6743148000750574,0.2122414233554593,0.49646305635483123,-0.5346337431697886,0.039568994182303786,-1.469177649454174,0.5554668369516402,0.35867422512173897,-0.8260536036262192,-0.1824971671090972,0.356530452581003,-0.7466238982592636,1.0624152657089887,1968,7
1968_8,-0.8190899983412805,-0.416728335524502,0.7257696971024804,-0.8109283213208887,-0.9930889904267809,-0.5390858106336641,0.074001890441895,0.25562083169030025,0.02075223835567428,-0.7583901730656538,1.3465650149042265,-1.537351299968688,0.09924340820202639,0.46182985962548545,-0.6892588781480345,-0.06883878917014492,0.25107918997465284,-0.30511728221171425,0.5701786655893673,1968,8
1968_9,-0.7075125458355602,0.08331908297845152,-0.8177427119862674,-1.4996447227282925,-0.8638479544927912,-0.7988105331436431,-0.23142046709077116,0.24116102891202165,0.0045593587717392805,-0.6327187535350994,-0.7699882425335141,-1.1740356258852416,-0.42215479608324646,0.4370725073445863,-0.4977462624785762,-0.0010809100142310183,0.48834453083894086,0.29475583741810824,-0.6695283273044946,1968,9
1968_10,-0.6357841835104543,1.3816878187405062,-0.27844319555766883,-1.7352582284729305,-0.9413925760531847,-0.6886242872303177,-0.19982505079428756,0.4146786622514007,-0.23185668315371163,-0.4488093591001418,0.5175003748940517,-0.935427849084443,-0.22663046947626916,0.6743304667032033,-0.06000314094838557,0.03024800185355711,0.8837867656127544,0.006816739995793472,0.8709899212180249,1968,0
1968_11,-0.5122520039505496,1.916826284155948,-0.12037264763894162,-0.9377971321064632,-0.6441381934050101,-0.5390858106336641,0.27410619365294786,1.007530576160941,-0.22897794900545654,-0.8227584611178891,0.8881410374868357,-0.8132141097474483,-0.5525043471545646,0.38549469009271303,0.1588684198167098,-0.2517122049565362,1.0156008438706923,0.06920354443729501,-0.8974156421746898,1968,1
1969_1,0.3803676160952132,0.13595565334718346,0.5862956842330153,-1.2730932748969097,0.5621114753122243,0.2164770184862798,0.5900603566177728,1.2099678150568773,-2.0951173606118316,-0.31394246984783936,-2.808511886793826,-0.43659625995385315,-1.7256503067964284,0.6784566920833531,0.8702009923032695,-0.7792036512885969,0.5674329777937036,-0.3435091618680229,-0.6604128347096868,1969,1
1969_2,1.0777266942559653,-1.8730067823927523,-0.510899883673444,-1.925561444651292,0.9886068938943899,0.6965742328229099,0.969205352175561,1.267807026170007,-2.199111631717548,-0.3384637224391671,-1.842895423723152,-0.09157107747186181,-0.748028673761542,0.7300345093352264,1.718328290268014,-0.5220151422344291,1.1210521064770427,-0.30511728221171425,0.5428321878049438,1969,2
1969_3,2.006210495464281,1.3992333421967502,0.009803097705892544,-1.7805685180392072,1.6261960045020696,1.2475054623895374,0.9270781304469188,0.7906335344867159,0.5378448597359984,-0.08099057023022645,0.5370077781884087,0.15202501522024287,0.2947677348090037,1.0828267793380395,2.785327148997853,-0.19925449206163506,0.725609871703229,0.6786746339811947,0.4972547248309048,1969,3
1969_4,1.4642628690079251,0.47809336074394115,0.3259441935433469,1.4455240990796843,1.4452585541944851,1.5151006310361839,1.2535640988439023,0.9063119567129704,-0.5298056674981155,0.21326446086570594,0.5467614798355872,0.6076245332928482,-0.5525043471545646,0.7362238474054512,1.991917741224383,0.35883728679245136,0.6465214247484663,0.7026695587663875,1.4270349695013012,1969,4
1969_5,1.20125887381587,0.8553221150531867,0.9582263852182556,0.5755665394071743,1.1523122060774427,1.475748400352853,1.4220729857584753,1.224427617835161,-0.7989673103599684,0.09065819790906746,1.0734613687832277,0.9568066456842611,-0.42215479608324646,0.5278494657078833,1.6909693451723768,0.7741275138770849,0.25107918997465284,1.7536472643578367,1.4908434176649557,1969,5
1969_6,0.6911905195040056,1.88173523724346,2.994546973112447,0.8474282768048337,0.44579454297163396,0.7988900325995709,0.7901646598288293,0.7617139289301537,-0.8849694930390898,-0.14229370170854555,2.1366148483256873,1.054078805564726,0.03406863266636726,0.8744523976404716,0.7060473217294481,0.6779550402364329,-0.4079912013150364,1.7632452342719136,1.2356096250103372,1969,6
1969_7,0.5796130669982853,1.3992333421967502,-1.0223045975281495,0.6118147710601954,-0.3511918452879677,-0.09834082698036208,0.14772452846701717,0.47251787336452533,0.16576847107402545,-0.34152887901308304,0.5760225847771229,1.0316313840538496,-0.6828538982258829,0.3462955489812894,0.760765211920722,0.4593812365076784,-0.6716193578309121,1.940807677682341,-0.5692579087616088,1969,7
1969_8,0.15322780206571104,-0.19740929232145218,-0.1017761125896796,-1.7352582284729305,-0.9370845415220526,-0.37380644176367583,0.0845336958740537,0.747254126151875,-0.36211940336225534,-0.19133620689120098,-0.5944216128843005,1.0898284027857517,-0.2918052450119283,0.4783347611460849,0.6239704864425374,0.24736464689078655,-0.249814307405511,0.6354837693678475,-2.0003902461464347,1969,8
1969_9,-0.16556491937920426,-0.6097290935431858,0.11208404047683365,2.0345578634412798,-0.9930889904267809,-0.37380644176367583,0.2214471664921431,1.094289392830628,-0.22142127186628685,0.023224753282916333,1.3563187165514052,1.0865028588582144,-1.2042521025111559,0.3607373378118139,0.43245787077307896,-0.017109655621006362,-0.5134424639213866,0.8946289570479309,0.21467445439186267,1969,9
1969_10,-0.26917255384880173,2.030872186621534,1.5812103093685332,1.1827244195952802,-0.6182899862182113,-0.2478793035770185,0.42155146970319973,1.3256462372831317,-0.5952968693709193,0.03548537957858019,0.615037391365837,1.0873342448400989,-1.1390773269754966,0.7052771570543273,0.1588684198167098,-0.0440670914142194,-0.434354016966624,0.32354974716033974,0.27848290255551733,1969,0
1969_11,0.14525798402958814,-2.004598208314582,-0.07388131001578654,-0.9649833058462289,-0.3554998798190998,-0.16917484221035664,0.16878813933134207,1.137668801165474,-0.518650572673627,-0.06566478736064663,0.2053819221843388,0.8869702232059786,-0.22663046947626916,0.7609811996863504,0.6239704864425374,0.10019161904675856,-0.4607168326182116,0.6642776791100788,-0.3413705938914136,1969,1
1970_1,1.4562930509718022,-0.13599996022459826,0.24225978582166785,-1.9799337921308238,0.8205935471802036,0.1928656800762807,-0.11557060733700292,0.183321817798897,-1.8248761924443835,0.41249963817024343,0.19562822053716025,0.3016744919594198,-1.399776429118133,0.7939910027275493,1.4447388393116447,-0.242969252807386,-1.172512855211076,-0.3819010415243315,-1.9912747535516266,1970,1
1970_2,1.6117045026761982,-1.0220488947649193,0.5955939517576463,0.3218289178360255,1.1480041715463092,0.4525904025862626,0.010811057848927778,0.12548260668576722,-1.4333683482816881,0.14583101623955483,1.0637076671360493,0.15950748905720172,-1.2694268780468148,1.1467832727303624,1.4447388393116447,-0.4258426685937773,-0.9616103299983754,-0.4394888610087945,-0.004097367883524723,1970,2
1970_3,2.0619992217171417,-3.671422936657761,0.6048922192822773,-1.2096588695041224,0.9369104795207938,0.7831491403262363,0.2109153610599844,-0.10587423776673645,0.5964990680066963,0.4707376130746467,0.5565151814827658,-0.10819879710954816,0.49029206141598103,0.7960541154176242,1.964558796128746,-0.6895883917598076,-0.80343343608885,-0.650644199118492,-0.27756214572775895,1970,3
1970_4,1.5798252305317069,-0.17109100713708622,-0.39002240585324094,-1.3455897382029522,0.6439641314037514,0.9484285091962246,0.8428236869896304,0.25562083169030025,1.411900515499956,-0.11164213596938592,-0.565160507942765,-0.32602192436323907,-0.22663046947626916,0.8703261722603217,1.5541746196941926,-0.9343910519360127,-1.0143359613015506,-0.5018756654502959,0.7798349952699468,1970,4
1970_5,1.364640143556389,-0.18863653059333021,-0.5016016161488129,1.0739797246362166,-0.1831784985737813,0.3424041566729371,0.7269738272358621,0.6026560983690583,0.8994858371105465,-0.19440136346511694,-0.4091012815879085,-0.73838937137786,0.22959295927334458,1.0023653844251172,1.089072553068365,-1.1318360546376542,-0.7770706204372624,-0.8330056274859581,-0.14994524940044965,1970,5
1970_6,0.9263001515696306,0.30263812618150127,-0.6410756290182782,1.7626961260436205,-0.8336917127748602,-0.5312153644969968,0.10559730673837486,0.31346004280343,-0.07100741261995736,-0.31394246984783936,0.302918938656124,-1.0742693080591237,0.8813407146299356,0.7238451712650016,0.35038103548616817,-1.0385778983800524,-1.1461500395594884,-0.8186086726148424,-0.13171426421083404,1970,6
1970_7,0.4162317972577661,0.9956863027031385,-1.2919543557424489,0.18589804913719582,-1.5531334794740683,-1.5465029161269197,-0.76854254413097,0.05318359279436401,-0.1566497535305469,-0.09938150967372206,0.8003577226622289,-1.2713077857657067,-0.5525043471545646,0.6640149032528286,-0.3883104820960286,-0.9351196312817752,-0.5661680952245618,-0.9001914168844981,0.8983363990024483,1970,7
1970_8,0.28074489064367714,2.0922815187183876,0.8931385125458386,0.06809129626487673,-1.6780664808769243,-1.932154776823559,-1.4109826754927786,-0.7421055600111177,0.1031560033494768,-0.0166222821779912,-0.5066382980596937,-1.500770316765778,0.49029206141598103,0.3793053520224883,-0.4977462624785762,-0.6145447191462686,-0.9088846986952002,-0.5642624698917976,0.9074518915972561,1970,8
1970_9,-0.06992710294572967,-0.11845443676835428,-0.22265359040988275,0.12246364374440862,-1.6220620319721961,-1.7353936234069072,-1.3583236483319774,-1.0891408266898759,0.7335987818173458,-0.09325119652589013,-0.3018105634689447,-1.5248805102404233,1.0768650412369127,0.48246098652623476,-0.6345409879567607,-0.37775643177345125,-0.8561590673920251,-0.4154939362236016,-1.3805367496995038,1970,9
1970_10,0.06157489465029789,0.3903657434627212,-0.6410756290182782,-0.3759495414846336,-1.3678879946353504,-1.672430054313577,-1.4109826754927786,-1.1758996433595628,-0.11274905776965644,-0.18520589374336904,-0.8480178557109422,-1.5622928794252176,0.9465154901655947,0.5876797337200562,-0.4703873173829392,0.11913468203658394,-1.3043269334690137,-0.3627051016961772,1.2629561027947604,1970,0
1970_11,0.14127307501152672,-0.32022795651516006,-0.01809170486800049,-0.6206251051425271,-1.1094059227673712,-1.7432640695435717,-1.442578091789262,-1.2048192489161251,-1.142976041076454,-0.30781215670000744,-1.0430918886545126,-1.5922227747730529,1.5330884699865268,0.8703261722603217,-0.3609515370003916,0.48852441033817906,-0.80343343608885,-0.4058959663095244,0.44256176926205787,1970,1
1971_1,0.2289410734088784,-1.390504887346043,0.07489097037830963,-1.5812032439475903,0.032223227982867655,-1.3812235472569343,-2.2429953046334847,-2.5351211045180224,1.7609470309758883,-0.6878915718655867,-2.2915656994933644,-0.6103559301676752,0.22959295927334458,0.8827048484007712,-0.03264419585274863,0.7325984911686215,-0.3025399387086861,-0.3819010415243315,-2.301201501775092,1971,1
1971_2,-0.1297007382166513,0.32018364963774526,-1.8219556046464165,-0.0859636882604636,0.5879596824990231,-0.7830696408703114,-1.853318503643534,-2.303764260065519,2.582825630302722,-0.9760162898136869,-0.07747542558383855,-0.02838574284865379,1.9893118987361404,0.37105290126218854,-0.3883104820960286,0.948257977514326,-0.22345149175392343,-0.4442878459658331,-1.5172691386216208,1971,2
1971_3,-0.4604481867157509,-0.2939096713307941,-0.17616225278672767,-1.0918521166318034,0.8507497888981346,0.05119764961629155,-1.0739649016636326,-2.0145682044998856,1.3169022886075374,-1.2059030328573843,-0.1945198453499809,0.3523890368543631,2.315185776414436,-0.1632932854672184,-0.7986946585305822,0.823670909388936,-0.434354016966624,-0.7610208531303794,-0.14994524940044965,1971,3
1971_4,-1.1020185386236427,0.5658209780251611,-1.7847625345478924,-0.3034530781785911,0.7818212364000068,0.5549062023629208,-0.3262067159802182,-1.3638770794772204,0.8473087806734226,-1.1721863105443087,0.302918938656124,0.588502655709509,1.6634380210578448,-0.06426387634362175,-1.2364377800607729,0.6116543197720441,-0.038911782192810454,-1.5336574312135904,-0.086136801236795,1971,4
1971_5,-1.4805848953394798,0.6184575483938929,-1.0316028650527804,0.5302562498408977,0.053763400638532854,0.23221791075961162,0.010811057848927778,-0.7999447711242423,0.6785429912319669,-1.1752514671182246,1.1417372803134775,0.8395812222385726,0.7509911635586173,-0.20455553926871703,-1.564745121208416,0.6094685817347565,0.3828932682325906,-1.413682807287626,0.6795645767270609,1971,5
1971_6,-1.5762227117729544,0.8202310681406987,-0.23195185793451376,-1.0918521166318034,-0.6355221243427444,-0.358065549490344,-0.3578021322766981,-0.8288643766808098,0.11503078171102912,-1.4296594627532493,0.5760225847771229,0.9651205055031041,0.2947677348090037,-0.3737307798548613,-2.0024882427386066,0.4739528234229287,0.17199074301989015,-1.2361203638771987,1.4817279250701478,1971,6
1971_7,-0.8429994524496492,0.004364227425353594,2.064720220649346,0.3127668599227702,-0.9155443688663873,-0.9089967790569687,-0.8527969875882584,-1.031301615576746,0.34137125411758723,-1.2488152248922078,-1.618560285838046,1.0150036644161633,0.09924340820202639,-0.049822087513097246,-1.5373861761127792,0.3930805160432896,-0.8825218830436127,-1.0393619806386172,0.6886800693218688,1971,7
1971_8,-1.0462298123707827,1.451869912565482,1.6834912521394745,1.7626961260436205,-1.415276374477813,-1.6094664852202498,-1.253005594010368,-1.2481986572509711,-0.21530396180124475,-0.7308037639004101,-0.711466032650443,0.9701088213944102,1.4679136944508677,-0.11790480628556994,-1.564745121208416,0.39089477800600203,-0.80343343608885,-1.725616829495134,-0.8062607162266118,1971,8
1971_9,-0.6836030917271916,-0.2763641478745501,-0.33423280070545486,0.5483803656674083,-1.5272852722872696,-1.5543733622635871,-1.2846010103068515,-1.5952339239297242,0.2226234705020639,-0.5162428037262928,0.2248893254786958,1.0208233662893536,1.3375641433795493,-0.32627918798313793,-1.0996430545825882,0.42586658660260274,-0.6979821734824996,-2.205515325198992,-0.4507565050291073,1971,9
1971_10,-0.16556491937920426,1.6887344792247758,-0.42721547595176496,1.1011658983759824,-1.4368165471334782,-1.7196527311335752,-1.5478961461108716,-1.3927966850337827,1.2524906120403294,-0.9085828451875361,-1.2381659215980834,0.9817482251407907,1.6634380210578448,-0.2602595819007401,-0.7986946585305822,0.3836089845483769,-1.2779641178174261,-1.9223752127337157,0.770719502675139,1971,0
1971_11,0.2289410734088784,-1.1975041293273592,-0.2877414630822998,-0.2400186727858039,-0.932776506990919,-1.6094664852202498,-1.4531098972214245,-1.0023820100201837,1.0488201710512803,-1.0679709870311658,-0.17501244205562383,0.9809168391589063,0.42511728588032194,-0.11996791897564488,-0.6618999330523977,0.4812386168805539,-2.0688485873650535,-1.2121254390920058,0.2693674099607095,1971,1
1972_1,-0.7114974548536216,0.47809336074394115,-0.39932067337787197,-0.10408780408697423,0.4888748882829644,-0.7122356256403168,-1.3899190646284574,-1.118060432246438,1.5414435521714362,-0.9852117595354348,-2.3208268044349,0.9584694176480297,0.35994251034466285,-0.10346301745504544,-1.0449251643913144,0.6458975490228822,-0.4870796482697991,-0.3627051016961772,-0.05879032345237157,1972,1
1972_2,-0.9187127237928165,-0.9518668009399435,0.1678736456246197,-0.0044051670411657745,1.505571037630347,0.035456757342959735,-0.673756295241523,-0.7421055600111177,0.3237390074595246,-0.5714156220567802,-2.135506473138508,0.9376847681009218,1.0116902657012539,0.45357740886518577,-1.3458735604433205,0.7391557052804841,-0.434354016966624,-0.4442878459658331,-2.0733141869048968,1972,2
1972_3,-1.3052488985447763,1.8729624755153378,-1.236164750594663,0.3852633232288126,1.729588833249262,0.8461127094195664,0.15825633389917962,-0.3516908849975187,0.6216879918039285,-1.1629908408225609,-0.018953215700767388,0.8878016091878628,0.5554668369516402,0.17918342108522,-1.6741809015909634,0.8018135290160604,-0.7507078047856748,-0.5738604398058748,-1.7178099757073928,1972,3
1972_4,-1.273369626400285,-0.5132287145338438,-1.384937030988759,-0.2762669044388252,1.3418657254472943,1.3734326005761919,1.0008007684720446,0.4869776761428039,-0.09511681111159391,-1.1537953711008129,-1.823388020428795,0.793854993234935,-0.2918052450119283,-0.1426621585664691,-1.154360944773862,0.9402436047109383,-0.19708867610233585,-0.14195179367240252,-0.02232835307314034,1972,4
1972_5,-1.3849470789060052,0.013136989153475585,0.3166459260187159,0.910862682197621,0.8938301342094634,1.278987246936201,1.4536684020549588,0.9063119567129704,-0.521529306821882,-1.218163659153048,0.28341153536176694,0.06140394319485239,-1.8559998578677468,0.20187766067604426,-1.564745121208416,1.1464315595617298,-0.3552655700118612,-0.2187355529850198,1.1079927286830278,1972,5
1972_6,-1.779453071694088,0.7851400212282108,-2.7238875545356245,1.146476187942259,0.7947453399934047,1.0979669857928809,1.306223126004707,0.964151167826095,-0.5146923132197762,-1.150730214526897,-0.06772172393666001,-0.6128500881133282,-0.748028673761542,0.3215381967003902,-1.2637967251564097,1.4276631870260608,-0.038911782192810454,-0.9721761912400767,1.8645786140520761,1972,6
1972_7,-1.9627588865249137,-0.15354548368084225,2.074018488173977,0.2583945124432383,0.4027141976603036,0.9248171707862283,1.2640959042760649,0.9063119567129704,-0.6687045901514246,-1.2978577300748633,-1.0235844853601557,-1.0077584295083784,-1.7256503067964284,0.045081096230349546,-1.4005914506345944,1.5289357160870503,0.3828932682325906,-0.6074533345051447,-0.3049086235121824,1972,7
1972_8,-2.018547612777774,-1.4431414577147748,1.6648947170902124,1.490834388645961,0.13992409126119212,0.7123151250962417,1.0639916010650081,0.5014374789210876,-0.6492731346507026,-1.2212288157269642,0.039568994182303786,-1.3261792605700717,-0.6828538982258829,0.12141626576312196,-1.510027231017142,1.5165498672090876,0.4092560838841782,-1.0057690859393469,0.9803758323557186,1972,8
1972_9,-1.9547890684887912,1.0570956347999925,0.8931385125458386,0.09527747000464268,-0.47181681215969007,0.38962683349293253,1.0639916010650081,0.6749551122604667,-0.2905108914244095,-0.972951133239771,0.2053819221843388,-1.419294490541115,-1.5953007557251104,-0.1282203697359446,-1.209078834965136,1.3992485925413227,0.3301676369294156,-0.8809954770563438,-1.4808071682423898,1972,9
1972_10,-1.8551663430372551,0.39913850519084315,1.4045432264005442,1.60864114151828,-0.28226329278983997,0.6965742328229099,1.3904775694619955,1.094289392830628,-0.9105182586048539,-0.5806110917785281,-1.3747177446585828,-1.4833112111462075,-1.1390773269754966,0.026513082019675175,-0.5251052075742131,1.1843176855413806,0.48834453083894086,0.44352437108630427,0.4516772618568657,1972,0
1972_11,-2.026517430813897,-0.07459062812774434,-0.2691449280330378,0.4577597865348552,-0.010857117328461214,0.9877807398795555,1.7590907595876213,1.1955080122785986,-0.5114537373029892,-0.20359683318686483,0.5955299880714799,-1.4267769643780737,-0.5525043471545646,-0.3757938925449362,-0.55246415266985,0.7573701889245471,0.8837867656127544,0.1171933940076808,0.15998149882301582,1972,1
1973_1,-2.6641028737037282,0.9167314471500407,-0.7154617692153263,-0.34876336774486766,1.1953925513887715,1.2632463546628692,1.47473201291928,0.8484727455998405,-0.8903671195670682,0.23778571345703364,-0.7797419441806925,-0.08907691952620891,-0.48732957161890555,-0.36341521640448665,-1.154360944773862,0.10602025381285869,1.8064853134183194,-0.23313250785613554,0.4152152914776344,1973,1
1973_2,-2.329370516186567,-0.7939570898337476,0.9117350475951006,0.539318307754153,1.380638036227491,1.074355647382882,1.0639916010650081,0.27008063446858394,-3.038622477702444,0.08146272818731957,-0.05796802228948151,0.28338400035796485,-1.6604755312607693,-0.43562416055710923,-1.1270019996782252,-0.17156847692265956,1.6219456038572062,-0.27632337246948274,1.007722310140142,1973,2
1973_3,-2.042457066886143,-0.32022795651516006,-1.7754642670232614,-0.013467224954421084,1.2298568276378363,1.1451896626128764,0.6427193837785775,-0.10587423776673645,0.9038039383329292,0.0262899098568323,0.5955299880714799,0.5594041463435578,0.6206416124872992,-0.4005512448258354,-1.181719889869499,-0.4870433336378286,1.2792290003865678,0.1939771533202981,0.4972547248309048,1973,3
1973_4,-1.5044943494478484,-0.2939096713307941,0.5862956842330153,-0.5934389314027612,0.5922677170301552,0.720185571232909,0.31623341538159017,-0.22155265999298573,1.2114686504276941,0.014029283561168443,0.18587451888998172,0.798843309126241,-0.09628091840495094,-0.3056480610823886,-0.8260536036262192,-0.5686442203632301,1.7273968664635566,-0.20433859811390406,1.199147654631106,1973,4
